"California Department of Education
Analysis, Measurement, and Accountability Reporting Division",Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14
New 05-Sept-2013,,,,,,,,,,,,,,
SAT Data File for 2011–12,,,,,,,,,,,,,,
"County
Number","District
Number","School
Number",County Name,District Name,School Name,"Grade
12","Number
Tested","Percent
Tested",V_Mean,M_Mean,W_Mean,Tot_Mean,GE1500Ct,Rate1500
43,69583,4334488,Santa Clara,Morgan Hill Unified,Central High (Continuation),108,1,0.93,,,,,,
43,69609,4334116,Santa Clara,Mountain View-Los Altos Union High,Los Altos High,391,303,77.49,587,615,599,1800,236,77.89
43,69609,4334728,Santa Clara,Mountain View-Los Altos Union High,Mountain View High,440,335,76.14,595,625,598,1818,276,82.39
43,69609,4334736,Santa Clara,Mountain View-Los Altos Union High,Alta Vista High,88,2,2.27,,,,,,
43,69641,4332904,Santa Clara,Palo Alto Unified,Henry M. Gunn High,486,409,84.16,634,676,644,1955,383,93.64
43,69641,4335782,Santa Clara,Palo Alto Unified,Palo Alto High,464,390,84.05,635,660,640,1935,362,92.82
43,69641,6048375,Santa Clara,Palo Alto Unified,Packard Children's Hospital/Stanford,1,,,,,,,,
43,69666,0106823,Santa Clara,San Jose Unified,Lincoln Plus High,27,,,,,,,,
43,69666,4330080,Santa Clara,San Jose Unified,Gunderson High,242,81,33.47,499,507,491,1497,40,49.38
43,69666,4330411,Santa Clara,San Jose Unified,Community Career Academy (Continuation),7,,,,,,,,
43,69666,4330429,Santa Clara,San Jose Unified,Gunderson Plus (Continuation),20,,,,,,,,
43,69666,4330445,Santa Clara,San Jose Unified,Willow Glen Plus (Continuation),27,,,,,,,,
43,69666,4330452,Santa Clara,San Jose Unified,Pioneer Plus (Continuation),40,,,,,,,,
43,69666,4330460,Santa Clara,San Jose Unified,Leland Plus (Continuation),22,,,,,,,,
43,69666,4330478,Santa Clara,San Jose Unified,San Jose High Academy Plus,25,,,,,,,,
43,69666,4330502,Santa Clara,San Jose Unified,Liberty High (Alternative),212,3,1.42,,,,,,
43,69666,4330585,Santa Clara,San Jose Unified,Downtown College Preparatory,50,,,,,,,,
43,69666,4330593,Santa Clara,San Jose Unified,Middle College High,28,,,,,,,,
43,69666,4330734,Santa Clara,San Jose Unified,San Jose Community High,4,,,,,,,,
43,69666,4332110,Santa Clara,San Jose Unified,Broadway High,165,,,,,,,,
43,69666,4333522,Santa Clara,San Jose Unified,Leland High,434,362,83.41,583,620,600,1804,304,83.98
43,69666,4333795,Santa Clara,San Jose Unified,Abraham Lincoln High,351,207,58.97,475,492,479,1446,77,37.2
43,69666,4335949,Santa Clara,San Jose Unified,Pioneer High,355,221,62.25,515,544,528,1588,141,63.8
43,69666,4337200,Santa Clara,San Jose Unified,San Jose High,261,96,36.78,453,474,467,1394,33,34.38
43,69666,4338950,Santa Clara,San Jose Unified,Willow Glen High,338,155,45.86,506,530,514,1550,90,58.06
43,69674,0125443,Santa Clara,Santa Clara Unified,Santa Clara Community Day,3,,,,,,,,
43,69674,4330122,Santa Clara,Santa Clara Unified,Santa Clara High,445,219,49.21,494,521,499,1514,108,49.32
43,69674,4330247,Santa Clara,Santa Clara Unified,Wilson Alternative,140,1,0.71,,,,,,
43,69674,4338406,Santa Clara,Santa Clara Unified,New Valley Continuation High,103,1,0.97,,,,,,
43,69674,4338802,Santa Clara,Santa Clara Unified,Adrian Wilcox High,457,245,53.61,497,531,503,1531,127,51.84
43,73387,4331039,Santa Clara,Milpitas Unified,Calaveras Hills,104,,,,,,,,
43,73387,4334470,Santa Clara,Milpitas Unified,Milpitas High,656,422,64.33,516,556,517,1588,247,58.53
44,10447,4430146,Santa Cruz,Santa Cruz County Office of Education,Santa Cruz County Court,29,,,,,,,,
44,10447,4430252,Santa Cruz,Santa Cruz County Office of Education,Pacific Collegiate Charter,77,71,92.21,630,611,606,1846,65,91.55
44,10447,4430278,Santa Cruz,Santa Cruz County Office of Education,Santa Cruz County Community,215,3,1.4,,,,,,
44,10447,6069397,Santa Cruz,Santa Cruz County Office of Education,Santa Cruz County Special Education,19,,,,,,,,
44,69765,0100305,Santa Cruz,Live Oak Elementary,Cypress Charter High,40,13,32.5,515,512,493,1519,8,61.54
44,69799,0105858,Santa Cruz,Pajaro Valley Unified,Pajaro Valley High,338,145,42.9,405,405,413,1222,17,11.72
44,69799,4430203,Santa Cruz,Pajaro Valley Unified,New School Community Day,31,,,,,,,,
44,69799,4430229,Santa Cruz,Pajaro Valley Unified,Pacific Coast Charter,70,5,7.14,,,,,,
44,69799,4430245,Santa Cruz,Pajaro Valley Unified,Academic/Vocational Charter Institute,15,,,,,,,,
44,69799,4430518,Santa Cruz,Pajaro Valley Unified,Aptos High,304,159,52.3,520,534,520,1574,97,61.01
44,69799,4437794,Santa Cruz,Pajaro Valley Unified,Renaissance High Continuation,127,,,,,,,,
44,69799,4437901,Santa Cruz,Pajaro Valley Unified,Watsonville High,387,131,33.85,427,439,439,1305,30,22.9
44,69807,0110007,Santa Cruz,San Lorenzo Valley Unified,Ocean Grove Charter,42,3,7.14,,,,,,
44,69807,4430179,Santa Cruz,San Lorenzo Valley Unified,SLVUSD Charter,17,1,5.88,,,,,,
44,69807,4436754,Santa Cruz,San Lorenzo Valley Unified,San Lorenzo Valley High,159,86,54.09,525,545,519,1590,59,68.6
44,69823,0124735,Santa Cruz,Santa Cruz City High,Sequoia Academy,3,,,,,,,,
44,69823,4430096,Santa Cruz,Santa Cruz City High,Ark Independent Studies,33,1,3.03,,,,,,
44,69823,4430187,Santa Cruz,Santa Cruz City High,Delta Charter,55,,,,,,,,
44,69823,4430195,Santa Cruz,Santa Cruz City High,Alternative Family Education,16,,,,,,,,
44,69823,4432340,Santa Cruz,Santa Cruz City High,Harbor High,244,115,47.13,540,548,530,1618,70,60.87
44,69823,4436960,Santa Cruz,Santa Cruz City High,Costanoa Continuation High,77,1,1.3,,,,,,
44,69823,4437109,Santa Cruz,Santa Cruz City High,Santa Cruz High,250,158,63.2,555,573,559,1687,117,74.05
44,69823,4437406,Santa Cruz,Santa Cruz City High,Soquel High,200,94,47,551,558,544,1654,69,73.4
44,75432,4430211,Santa Cruz,Scotts Valley Unified,Scotts Valley High,178,121,67.98,537,541,543,1621,85,70.25
45,10454,0118992,Shasta,Shasta County Office of Education,Magnolia Independent Learning Center,30,,,,,,,,
45,10454,0119008,Shasta,Shasta County Office of Education,Shasta Independent Learning Center,8,,,,,,,,
45,10454,4530150,Shasta,Shasta County Office of Education,Shasta County Juvenile Court,13,,,,,,,,
45,10454,4530317,Shasta,Shasta County Office of Education,Oasis Community,26,,,,,,,,
45,69856,4530028,Shasta,Anderson Union High,West Valley High,210,68,32.38,508,523,490,1522,42,61.76
45,69856,4530051,Shasta,Anderson Union High,Oakview High (Alternative),51,,,,,,,,
45,69856,4530333,Shasta,Anderson Union High,Anderson New Technology High,45,20,44.44,529,540,509,1578,12,60
45,69856,4530762,Shasta,Anderson Union High,North Valley High,55,2,3.64,,,,,,
45,69856,4530804,Shasta,Anderson Union High,Anderson High,158,54,34.18,470,500,461,1432,21,38.89
45,69989,4530010,Shasta,Fall River Joint Unified,Mountain View High (Continuation),5,,,,,,,,
45,69989,4530226,Shasta,Fall River Joint Unified,Soldier Mountain Continuation High,2,,,,,,,,
45,69989,4531000,Shasta,Fall River Joint Unified,Burney Junior-Senior High,25,6,24,,,,,,
45,69989,4533600,Shasta,Fall River Joint Unified,Fall River Junior-Senior High,30,8,26.67,,,,,,
45,69989,6050314,Shasta,Fall River Joint Unified,Mt. Burney Special Education Center,1,,,,,,,,
45,70110,4530341,Shasta,Redding Elementary,Stellar Secondary Charter High,17,6,35.29,,,,,,
45,70136,0106013,Shasta,Shasta Union High,University Preparatory,75,49,65.33,579,552,544,1676,36,73.47
45,70136,0114132,Shasta,Shasta Union High,Shasta Plus,22,,,,,,,,
45,70136,0114231,Shasta,Shasta Union High,Foothill Plus,25,,,,,,,,
45,70136,0114249,Shasta,Shasta Union High,Enterprise Plus,33,,,,,,,,
45,70136,4530044,Shasta,Shasta Union High,Foothill High,316,82,25.95,531,547,514,1592,54,65.85
45,70136,4530200,Shasta,Shasta Union High,Pioneer Continuation High,104,,,,,,,,
45,70136,4530267,Shasta,Shasta Union High,Shasta Secondary Home,73,7,9.59,,,,,,
45,70136,4530309,Shasta,Shasta Union High,North State Independence High,108,,,,,,,,
45,70136,4532750,Shasta,Shasta Union High,Enterprise High,273,61,22.34,524,529,493,1546,31,50.82
45,70136,4537304,Shasta,Shasta Union High,Shasta High,330,115,34.85,557,557,536,1650,85,73.91
45,75267,0120170,Shasta,Gateway Unified,Academy of Personalized Learning,43,3,6.98,,,,,,
45,75267,4530077,Shasta,Gateway Unified,Mountain Lakes High,53,,,,,,,,
45,75267,4530101,Shasta,Gateway Unified,Gateway Educational Options,12,1,8.33,,,,,,
45,75267,4531901,Shasta,Gateway Unified,Central Valley High,174,33,18.97,495,495,469,1460,13,39.39
46,70177,4630034,Sierra,Sierra-Plumas Joint Unified,Sierra Pass (Continuation),1,,,,,,,,
46,70177,4632303,Sierra,Sierra-Plumas Joint Unified,Downieville Junior-Senior High,4,2,50,,,,,,
46,70177,4634259,Sierra,Sierra-Plumas Joint Unified,Loyalton High,28,14,50,474,495,479,1448,6,42.86
47,10470,0117168,Siskiyou,Siskiyou County Office of Education,Golden Eagle Charter,27,,,,,,,,
47,10470,4730032,Siskiyou,Siskiyou County Office of Education,J. Everett Barr Court,4,,,,,,,,
47,10470,6069405,Siskiyou,Siskiyou County Office of Education,Siskiyou County Special Education,12,,,,,,,,
47,70250,4732707,Siskiyou,Dunsmuir Joint Union High,Dunsmuir High,16,2,12.5,,,,,,
47,70466,4730057,Siskiyou,Siskiyou Union High,Jefferson High (Continuation),9,,,,,,,,
47,70466,4734356,Siskiyou,Siskiyou Union High,Happy Camp High,23,12,52.17,521,460,488,1468,5,41.67
47,70466,4734901,Siskiyou,Siskiyou Union High,McCloud High,1,,,,,,,,
47,70466,4735403,Siskiyou,Siskiyou Union High,Mt. Shasta High,75,26,34.67,542,528,536,1605,16,61.54
47,70466,4738753,Siskiyou,Siskiyou Union High,Weed High,39,5,12.82,,,,,,
47,70516,4730024,Siskiyou,Yreka Union High,Discovery High,2,,,,,,,,
47,70516,4730156,Siskiyou,Yreka Union High,Yreka Union High Community Day,2,,,,,,,,
47,70516,4739207,Siskiyou,Yreka Union High,Yreka High,145,52,35.86,512,531,479,1522,26,50
47,73684,4731253,Siskiyou,Butte Valley Unified,Butte Valley High,13,3,23.08,,,,,,
47,76455,4730107,Siskiyou,Scott Valley Unified,Scott River High,8,,,,,,,,
47,76455,4730206,Siskiyou,Scott Valley Unified,Scott Valley Community Day,1,,,,,,,,
47,76455,4733309,Siskiyou,Scott Valley Unified,Etna Union High,38,10,26.32,,,,,,
48,10488,0123331,Solano,Solano County Office of Education,Division of Unaccompanied Children's Services (DUCS),4,,,,,,,,
48,10488,4830071,Solano,Solano County Office of Education,Solano Juvenile Detention Facility,26,,,,,,,,
48,10488,6069538,Solano,Solano County Office of Education,Solano County Special Education,24,,,,,,,,
48,10488,6089668,Solano,Solano County Office of Education,Solano County Community,22,,,,,,,,
48,70524,0118968,Solano,Benicia Unified,Community Day,3,,,,,,,,
48,70524,4830048,Solano,Benicia Unified,Liberty High,56,,,,,,,,
48,70524,4831004,Solano,Benicia Unified,Benicia High,404,204,50.5,546,569,528,1643,152,74.51
48,70532,0102012,Solano,Dixon Unified,Dixon Community Day,2,,,,,,,,
48,70532,4830055,Solano,Dixon Unified,Maine Prairie High (Continuation),57,,,,,,,,
48,70532,4832259,Solano,Dixon Unified,Dixon High,259,130,50.19,481,503,467,1451,51,39.23
48,70540,0122093,Solano,Fairfield-Suisun Unified,H. Glenn Richardson,7,,,,,,,,
48,70540,0123356,Solano,Fairfield-Suisun Unified,Matt Garcia Learning Center,18,,,,,,,,
48,70540,4830170,Solano,Fairfield-Suisun Unified,Angelo Rodriguez High,475,257,54.11,491,500,488,1478,121,47.08
48,70540,4830451,Solano,Fairfield-Suisun Unified,Armijo High,414,176,42.51,494,502,479,1476,80,45.45
48,70540,4833000,Solano,Fairfield-Suisun Unified,Fairfield High,356,90,25.28,458,467,448,1373,24,26.67
48,70540,4836003,Solano,Fairfield-Suisun Unified,Sem Yeto Continuation High,302,,,,,,,,
48,70565,4830022,Solano,Travis Unified,Travis Education Center,36,1,2.78,,,,,,
48,70565,4830154,Solano,Travis Unified,Travis Community Day,2,,,,,,,,
48,70565,4830162,Solano,Travis Unified,Travis Independent Study,2,,,,,,,,
48,70565,4838801,Solano,Travis Unified,Vanden High,369,208,56.37,506,503,492,1500,100,48.08
48,70573,4830089,Solano,Vacaville Unified,Will C. Wood High,356,130,36.52,490,523,478,1491,68,52.31
48,70573,4830113,Solano,Vacaville Unified,Elise P. Buckingham Charter Magnet High,106,48,45.28,537,525,531,1592,31,64.58
48,70573,4833869,Solano,Vacaville Unified,Country High,39,,,,,,,,
48,70573,4837803,Solano,Vacaville Unified,Vacaville High,422,205,48.58,499,514,489,1501,104,50.73
48,70581,0101980,Solano,Vallejo City Unified,Vallejo Education Academy,3,,,,,,,,
48,70581,4830147,Solano,Vallejo City Unified,Jesse M. Bethel High,527,161,30.55,444,476,448,1368,48,29.81
48,70581,4830196,Solano,Vallejo City Unified,MIT Academy,47,27,57.45,447,440,435,1323,8,29.63
48,70581,4838058,Solano,Vallejo City Unified,Peoples High (Continuation),64,3,4.69,,,,,,
48,70581,4838504,Solano,Vallejo City Unified,Vallejo High,405,93,22.96,435,438,422,1295,17,18.28
49,10496,4930079,Sonoma,Sonoma County Office of Education,Sonoma County Court,26,,,,,,,,
49,10496,4930343,Sonoma,Sonoma County Office of Education,Sonoma County Alternative Education Programs,51,,,,,,,,
49,10496,6069413,Sonoma,Sonoma County Office of Education,Sonoma County Special Education,30,,,,,,,,
49,70607,0116293,Sonoma,West Sonoma County Union High,WSCUHSD Community Day,1,,,,,,,,
49,70607,4930327,Sonoma,West Sonoma County Union High,Laguna High,45,,,,,,,,
49,70607,4930400,Sonoma,West Sonoma County Union High,Analy High,315,154,48.89,559,562,551,1673,115,74.68
49,70607,4931507,Sonoma,West Sonoma County Union High,El Molino High,226,66,29.2,567,567,564,1699,52,78.79
49,70656,4930848,Sonoma,Cloverdale Unified,Johanna Echols-Hansen High (Continuation),20,,,,,,,,
49,70656,4930855,Sonoma,Cloverdale Unified,Cloverdale High,97,33,34.02,498,499,482,1480,14,42.42
49,70706,4930053,Sonoma,Geyserville Unified,Buena Vista High,2,,,,,,,,
49,70706,4932109,Sonoma,Geyserville Unified,Geyserville Educational Park High,12,3,25,,,,,,
49,70730,6120588,Sonoma,Harmony Union Elementary,Pathways Charter,70,6,8.57,,,,,,
49,70797,0107284,Sonoma,Liberty Elementary,California Virtual Academy @ Sonoma,58,5,8.62,,,,,,
49,70839,0120584,Sonoma,Oak Grove Union Elementary,Pivot Online Charter - North Bay,1,,,,,,,,
49,70862,4930012,Sonoma,Petaluma Joint Union High,Casa Grande High,342,196,57.31,529,546,530,1606,132,67.35
49,70862,4930103,Sonoma,Petaluma Joint Union High,Carpe Diem High (Continuation),7,,,,,,,,
49,70862,4930111,Sonoma,Petaluma Joint Union High,Sonoma Mountain High (Continuation),6,,,,,,,,
49,70862,4930236,Sonoma,Petaluma Joint Union High,Valley Oaks High (Alternative),16,7,43.75,,,,,,
49,70862,4935151,Sonoma,Petaluma Joint Union High,Petaluma High,308,147,47.73,537,536,530,1604,95,64.63
49,70862,4935862,Sonoma,Petaluma Joint Union High,San Antonio High (Continuation),37,,,,,,,,
49,70870,0106344,Sonoma,Piner-Olivet Union Elementary,Northwest Prep,18,3,16.67,,,,,,
49,70904,0101923,Sonoma,Roseland,Roseland Charter,73,50,68.49,407,424,413,1245,6,12
49,70920,0108811,Sonoma,Santa Rosa High,Abraxis Charter,18,,,,,,,,
49,70920,4930137,Sonoma,Santa Rosa High,Nueva Vista High,10,,,,,,,,
49,70920,4930145,Sonoma,Santa Rosa High,Mesa High,22,,,,,,,,
49,70920,4930160,Sonoma,Santa Rosa High,Elsie Allen High,225,60,26.67,464,467,459,1390,17,28.33
49,70920,4930202,Sonoma,Santa Rosa High,Grace High,17,,,,,,,,
49,70920,4930210,Sonoma,Santa Rosa High,Midrose High,9,,,,,,,,
49,70920,4930244,Sonoma,Santa Rosa High,Maria Carrillo High,339,183,53.98,579,609,586,1774,162,88.52
49,70920,4934154,Sonoma,Santa Rosa High,Montgomery High,355,140,39.44,551,586,557,1694,107,76.43
49,70920,4935292,Sonoma,Santa Rosa High,Piner High,221,58,26.24,489,506,481,1477,29,50
49,70920,4935607,Sonoma,Santa Rosa High,Ridgway High (Continuation),92,,,,,,,,
49,70920,4936803,Sonoma,Santa Rosa High,Santa Rosa High,474,188,39.66,589,576,577,1742,153,81.38
49,70953,4930152,Sonoma,Sonoma Valley Unified,Creekside High,10,,,,,,,,
49,70953,4937256,Sonoma,Sonoma Valley Unified,Sonoma Valley High,286,142,49.65,480,508,491,1479,63,44.37
49,70961,4930319,Sonoma,Twin Hills Union Elementary,Orchard View,19,3,15.79,,,,,,
49,73882,4930046,Sonoma,Cotati-Rohnert Park Unified,El Camino High,96,,,,,,,,
49,73882,4930194,Sonoma,Cotati-Rohnert Park Unified,Phoenix High (Continuation),21,,,,,,,,
49,73882,4930384,Sonoma,Cotati-Rohnert Park Unified,Technology High,45,36,80,578,605,570,1753,33,91.67
49,73882,4935482,Sonoma,Cotati-Rohnert Park Unified,Rancho Cotate High,350,104,29.71,502,511,498,1511,53,50.96
49,75358,0117986,Sonoma,Windsor Unified,Insight School of California - North Bay,43,13,30.23,518,429,512,1459,5,38.46
49,75358,0121236,Sonoma,Windsor Unified,"Bridges Community Based School, North County Consortium",5,,,,,,,,
49,75358,4930228,Sonoma,Windsor Unified,Windsor High,392,139,35.46,522,515,509,1546,69,49.64
49,75358,4930269,Sonoma,Windsor Unified,Windsor Oaks Academy,47,,,,,,,,
49,75390,4930251,Sonoma,Healdsburg Unified,Marce Becerra Academy,17,,,,,,,,
49,75390,4932554,Sonoma,Healdsburg Unified,Healdsburg High,193,81,41.97,510,511,510,1531,35,43.21
50,10504,5030069,Stanislaus,Stanislaus County Office of Education,Stanislaus Community,42,,,,,,,,
50,10504,5030085,Stanislaus,Stanislaus County Office of Education,John B. Allard,148,,,,,,,,
50,10504,5030226,Stanislaus,Stanislaus County Office of Education,Petersen Alternative Center for Education,92,,,,,,,,
50,10504,5030234,Stanislaus,Stanislaus County Office of Education,Valley Charter High,62,8,12.9,,,,,,
50,10504,6069546,Stanislaus,Stanislaus County Office of Education,Stanislaus County Special Education,54,,,,,,,,
50,71043,0107136,Stanislaus,Ceres Unified,Whitmore Charter High,26,11,42.31,568,543,581,1692,7,63.64
50,71043,0108076,Stanislaus,Ceres Unified,Central Valley High,342,120,35.09,444,442,435,1320,24,20
50,71043,5030168,Stanislaus,Ceres Unified,Endeavor Alternative,54,,,,,,,,
50,71043,5030200,Stanislaus,Ceres Unified,Argus High (Continuation),138,,,,,,,,
50,71043,5030879,Stanislaus,Ceres Unified,Ceres High,297,78,26.26,484,497,478,1460,36,46.15
50,71068,5030267,Stanislaus,Denair Unified,Denair Charter Academy,117,,,,,,,,
50,71068,5031521,Stanislaus,Denair Unified,Denair High,86,41,47.67,480,472,467,1418,11,26.83
50,71134,6113286,Stanislaus,Keyes Union,Keyes to Learning Charter,34,6,17.65,,,,,,
50,71175,0110593,Stanislaus,Modesto City High,James C. Enochs High,574,221,38.5,506,525,499,1530,116,52.49
50,71175,5030010,Stanislaus,Modesto City High,Fred C. Beyer High,572,184,32.17,504,523,499,1526,105,57.07
50,71175,5030135,Stanislaus,Modesto City High,Peter Johansen High,436,102,23.39,480,483,469,1432,48,47.06
50,71175,5031380,Stanislaus,Modesto City High,Grace M. Davis High,553,180,32.55,480,484,474,1438,66,36.67
50,71175,5031802,Stanislaus,Modesto City High,Thomas Downey High,435,127,29.2,497,503,483,1483,60,47.24
50,71175,5034905,Stanislaus,Modesto City High,Modesto High,594,265,44.61,480,500,486,1466,117,44.15
50,71175,5034913,Stanislaus,Modesto City High,Robert Elliott Alternative Education Center,388,1,0.26,,,,,,
50,71217,5030127,Stanislaus,Patterson Joint Unified,Del Puerto High,77,1,1.3,,,,,,
50,71217,5036256,Stanislaus,Patterson Joint Unified,Patterson High,350,134,38.29,454,465,443,1362,37,27.61
50,73601,5030036,Stanislaus,Newman-Crows Landing Unified,West Side Valley High (Continuation),20,,,,,,,,
50,73601,5030184,Stanislaus,Newman-Crows Landing Unified,Newman-Crows Landing Independent Study,11,,,,,,,,
50,73601,5035902,Stanislaus,Newman-Crows Landing Unified,Orestimba High,178,56,31.46,470,477,468,1414,18,32.14
50,75549,5032651,Stanislaus,Hughson Unified,Hughson High,174,63,36.21,513,501,490,1503,33,52.38
